χὠ μὲν παλιμπόρευτον ἵξεται τρίβον,	- - u-u-u -u- u-	iambic trimeter (tragic)	
σφῆκας δαφοινοὺς χηραμῶν ἀνειρύσας,	-- u-- -u- u-u-	iambic trimeter (tragic)	
ὁποῖα κοῦρος δῶμα κινήσας καπνῷ·	u-u -- -u --- u-	iambic trimeter (tragic)	
οἱ δ᾽αὖ προγεννήτειραν οὐλαμωνύμου	- - u---u -u-u-	iambic trimeter (tragic)	
βύκταισι χερνίψαντες ὠμησταὶ πόριν,	--u ---u --- u-	iambic trimeter (tragic)	
τοῦ Σκυρίου δράκοντος ἔντοκον λεχώ,	- -u- u-u -u- u-	iambic trimeter (tragic)	
ἣν ὁ ξύνευνος Σαλμυδησίας ἁλὸς	- - u-- -u-u- u-	iambic trimeter (tragic)	
ἐντὸς ματεύων, Ἑλλάδος καρατόμον,	-- u-- -u- u-u-	iambic trimeter (tragic)	
δαρὸν φαληριῶσαν οἰκήσει σπίλον	u- u-u-u --- u-	iambic trimeter (tragic)	
Κελτοῦ πρὸς ἐκβολαῖσι λιμναίων ποτῶν,	-- u -u-u --- u-	iambic trimeter (tragic)	
ποθῶν δάμαρτα, τήν ποτ᾽ ἐν σφαγαῖς κεμὰς	u- u-u - u - u- u-	iambic trimeter (tragic)	
λαιμὸν προθεῖσα φασγάνων ἒκ ῥύσεται.	-- u-u -u- u -u-	iambic trimeter (tragic)	
βαθὺς δ᾽ἔσω ῥηγμῖνος αὐδηθήσεται	u- u- --u ---u-	iambic trimeter (tragic)	
ἔρημος ἐν κρόκαισι νυμφίου δρόμος,	u-u - u-u -u- u-	iambic trimeter (tragic)	
στένοντος ἄτας καὶ κενὴν ναυκληρίαν	u-u -- - u- --u-	iambic trimeter (tragic)	
καὶ τὴν ἄφαντον εἶδος ἠλλοιωμένην	- - u-u -u ---u-	iambic trimeter (tragic)	
γραῖαν σφαγείων ἠδὲ χερνίβων πέλας	-- u-- -u -u- u-	iambic trimeter (tragic)	
Ἅιδου τε παφλάζοντος ἐκ βυθῶν φλογὶ	-- u ---u - u- u-	iambic trimeter (tragic)	
κρατῆρος, ὃν μέλαινα ποιφύξει φθιτῶν	u-u - u-u --- u-	iambic trimeter (tragic)	
σάρκας λεβητίζουσα δαιταλουργίᾳ.	-- u---u -u-u-	iambic trimeter (tragic)	
χὠ μὲν πατήσει χῶρον αἰάζων Σκύθην,	- - u-- -u --- u-	iambic trimeter (tragic)	
εἰς πέντε που πλειῶνας ἱμείρων λέχους.	- -u - --u --- u-	iambic trimeter (tragic)	
οἱ δ᾽ἀμφὶ βωμὸν τοῦ προμάντιος Κρόνου	- -u -- - u-u- u-	iambic trimeter (tragic)	
σὺν μητρὶ τέκνων νηπίων κρεανόμου	- -u -- -u- u-u-	iambic trimeter (tragic)	
ὅρκων τὸ δευτεροῦχον ἄρσαντες ζυγὸν	-- u -u-u --- u-	iambic trimeter (tragic)	
στερρὰν ἐνοπλίσουσιν ὠλέναις πλάτην,	-- u-u-u -u- u-	iambic trimeter (tragic)	
σωτῆρα Βάκχον τῶν πάροιθε πημάτων	--u -- - u-u -u-	iambic trimeter (tragic)	
Σφάλτην ἀνευάζοντες, ᾧ ποτ᾽ ἐν μυχοῖς	-- u---u - u - u-	iambic trimeter (tragic)	
Δελφινίου παρ᾽ ἄντρα Κερδῴου θεοῦ	--u- u -u --- u-	iambic trimeter (tragic)	
Ταύρῳ κρυφαίας χέρνιβας κατάρξεται	-- u-- -u- u-u-	iambic trimeter (tragic)	
ὁ χιλίαρχος τοῦ πολιρραίστου στρατοῦ.	u -u-- - u--- u-	iambic trimeter (tragic)	
ᾧ θυμάτων πρόσπαιον ἐκτίνων χάριν	- -u- --u -u- u-	iambic trimeter (tragic)	
δαίμων Ἐνόρχης Φιγαλεὺς Φαυστήριος	-- u-- -u- --u-	iambic trimeter (tragic)	
λέοντα θοίνης, ἴχνος ἐμπλέξας λύγοις,	u-u -- -u --- u-	iambic trimeter (tragic)	
σχήσει, τὸ μὴ πρόρριζον αἰστῶσαι στάχυν	-- u - --u --- u-	iambic trimeter (tragic)	
κείροντ᾽ ὀδόντι καὶ λαφυστίαις γνάθοις.	-- u-u - u-u- u-	iambic trimeter (tragic)	
λεύσσω πάλαι δὴ σπεῖραν ὁλκαίων κακῶν,	-- u- - -u --- u-	iambic trimeter (tragic)	
σύρουσαν ἅλμῃ κἀπιροιζοῦσαν πάτρᾳ	u-u -- -u--- u-	iambic trimeter (tragic)	
δεινὰς ἀπειλὰς καὶ πυριφλέκτους βλάβας.	-- u-- - u--- u-	iambic trimeter (tragic)	
Ὡς μή σε Κάδμος ὤφελ᾽ ἐν περιρρύτῳ	- - u -u -u - u-u-	iambic trimeter (tragic)	
Ἴσσῃ φυτεῦσαι δυσμενῶν ποδηγέτην,	-- u-- -u- u-u-	iambic trimeter (tragic)	
τέταρτον ἐξ Ἄτλαντος ἀθλίου σπόρον,	u-u - u-u -u- u-	iambic trimeter (tragic)	
τῶν αὐθομαίμων συγκατασκάπτην Πρύλιν,	- -u-- -u--- u-	iambic trimeter (tragic)	
τόμουρε πρὸς τὰ λῷστα νημερτέστατε·	u-u - u -u ---u-	iambic trimeter (tragic)	
μήδ᾽ Αἰσακείων οὑμὸς ὤφελεν πατὴρ	- -u-- -u -u- u-	iambic trimeter (tragic)	
χρησμῶν ἀπῶσαι νυκτίφοιτα δείματα,	-- u-- -u-u -u-	iambic trimeter (tragic)	
μιᾷ δὲ κρύψαι τοὺς διπλοῦς ὑπὲρ πάτρας	u- u -- - u- u- u-	iambic trimeter (tragic)	
μοίρᾳ, τεφρώσας γυῖα Λημναίῳ πυρί·	-- u-- -u --- u-	iambic trimeter (tragic)	
οὐκ ἂν τοσῶνδε κῦμ᾽ ἐπέκλυσεν κακῶν.	- - u-u - u-u- u-	iambic trimeter (tragic)	
καὶ δὴ Παλαίμων δέρκεται βρεφοκτόνος	- - u-- -u- u-u-	iambic trimeter (tragic)	
ζέουσαν αἰθυίαισι πλεκτανοστόλοις	u-u ---u -u-u-	iambic trimeter (tragic)	
