εἰ δ᾽ἐὼν καλὸς ἔρδων τ᾽ἐοικότα μορφᾷ	- u- uu -- u-uu --	lyric	
ἀνορέαις ὑπερτάταις ἐπέβα παῖς Ἀριστοφάνεος· οὐκέτι πρόσω	-uu- u-u- uu- - u-uu- -u- u-	lyric	
ἀβάταν ἅλα κιόνων ὑπὲρ Ἡρακλέος περᾶν εὐμαρές,	uu- uu -u- uu -uu- u- -u-	lyric	
ἥρως θεὸς ἃς ἔθηκε ναυτιλίας ἐσχάτας	-- uu - u-u -uu- -u-	lyric	
μάρτυρας κλυτάς· δάμασε δὲ θῆρας ἐν πελάγεσιν	-u- u- uuu u -u - uuu-	lyric	
ὑπέροχος, διά τ᾽ἐξερεύνασε τεναγέων	uuu- uu -u--u uuu-	lyric	
ῥοάς, ὅπα πόμπιμον κατέβαινε νόστου τέλος,	u- u- -u- uu-u -- u-	lyric	
καὶ γᾶν φράδασσε. θυμέ, τίνα πρὸς ἀλλοδαπὰν	- - u-u -u uu u -uu-	lyric	
ἄκραν ἐμὸν πλόον παραμείβεαι;	-- u- u- uu--	lyric	
Αἰακῷ σε φαμὶ γένει τε Μοῖσαν φέρειν,	-u- u -u u- u -- u-	lyric	
ἕπεται δὲ λόγῳ δίκας ἄωτος, "ἐσλὸς αἰνεῖν·"	uu- u u- u- u-u -u --	lyric	
οὐδʼ ἀλλοτρίων ἔρωτες ἀνδρὶ φέρειν κρέσσονες·	- -uu- u-u -u u- -u-	lyric	
οἴκοθεν μάτευε. ποτίφορον δὲ κόσμον ἔλαβες	-u- u-u uuu- u -u uu-	lyric	
γλυκύ τι γαρυέμεν. παλαιαῖσι δ᾽ἐν ἀρεταῖς	uu u -uu- u--u u uu-	lyric	
γέγαθε Πηλεὺς ἄναξ ὑπέραλλον αἰχμὰν ταμών·	u-u -- u- uu-u -- u-	lyric	
ὃς καὶ Ἰωλκὸν εἷλε μόνος ἄνευ στρατιᾶς,	- - u-u -u uu u- uu-	lyric	
καὶ ποντίαν Θέτιν κατέμαρψεν	- -u- u- uu--	lyric	
ἐγκονητί. Λαομέδοντα δ᾽εὐρυσθενὴς	-u-u -uu-u --u-	lyric	
Τελαμὼν Ἰόλᾳ παραστάτας ἐὼν ἔπερσεν·	uu- uu- u-u- u- u--	lyric	
καί ποτε χαλκότοξον Ἀμαζόνων μετʼ ἀλκὰν	- uu -u-u u-u- u --	lyric	
ἕπετό οἱ· οὐδέ νίν ποτε φόβος ἀνδροδάμας ἔπαυσεν ἀκμὰν φρενῶν.	uuu u -u - uu uu -uu- u-u -- u-	lyric	
συγγενεῖ δέ τις εὐδοξίᾳ μέγαβρίθει·	-u- u u --u- uu--	lyric	
ὃς δὲ διδάκτʼ ἔχει, ψεφηνὸς ἀνὴρ ἄλλοτʼ ἄλλα πνέων οὔ ποτʼ ἀτρεκεῖ	- u u- u- u-u u- -u -u u- - u -u-	lyric	
κατέβα ποδί, μυριᾶν δ᾽ἀρετᾶν ἀτελεῖ νόῳ γεύεται.	uu- uu -u- uu- uu- u- -u-	lyric	
ξανθὸς δ᾽Ἀχιλεὺς τὰ μὲν μένων Φιλύρας ἐν δόμοις	-- uu- u - u- uu- - u-	lyric	
παῖς ἐὼν ἄθυρε μεγάλα ἔργα, χερσὶ θαμινὰ	- u- u-u uuu -u -u uu-	lyric	
βραχυσίδαρον ἄκοντα πάλλων, ἴσατʼ ἀνέμοις	uuu-u u-u -- uu uu-	lyric	
μάχᾳ λεόντεσσιν ἀγροτέροις ἔπρασσεν φόνον,	u- u--u -uu- u-- u-	lyric	
κάπρους τ᾽ἔναιρε, σώματα δὲ παρὰ Κρονίδαν	-- u-u -uu u u- uu-	lyric	
Κένταυρον ἀσθμαίνοντα κόμιζεν,	--u ---u u--	lyric	
ἑξέτης τὸ πρῶτον, ὅλον δ᾽ἔπειτʼ ἂν χρόνον·	-u- u -u u- u- - u-	lyric	
τὸν ἐθάμβεον Ἄρτεμίς τε καὶ θρασεῖʼ Ἀθάνα,	u u-uu -u- u - u- u--	lyric	
κτείνοντʼ ἐλάφους ἄνευ κυνῶν δολίων θ᾽ἑρκέων·	-- uu- u- u- uu- -u-	lyric	
ποσσὶ γὰρ κράτεσκε. λεγόμενον δὲ τοῦτο προτέρων	-u - u-u uuu- u -u uu-	lyric	
ἔπος ἔχω· βαθυμῆτα Χείρων τράφε λιθίνῳ	uu u- uu-u -- uu uu-	lyric	
Ἰάσονʼ ἔνδον τέγει, καὶ ἔπειτεν Ἀσκλήπιον,	u-u -- u- u u-u --u-	lyric	
τὸν φαρμάκων δίδαξε μαλακόχειρα νόμον·	- -u- u-u uuu-u u-	lyric	
νύμφευσε δ᾽αὖτις ἀγλαόκαρπον	--u -u -uu--	lyric	
Νηρέος θύγατρα, γόνον τέ οἱ φέρτατον	-u- u-u u- u - -u-	lyric	
